2091 2091 1 165 33 0 6 5 0 0 36 0 0 0 1 6 0 1000 500 1 3 0 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
2092 2092 1 263 33 0 6 5 0 0 36 0 0 0 1 6 0 1000 500 1 3 0 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
2093 2093 1 445 11000 0 1000 1000 0 100 33 0 0 0 9 10 0 1300 500 97 3 15600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3014 96 70 0 7000 0
2094 2094 1 804 18000 0 1300 1300 0 100 37 0 0 0 9 10 0 1300 500 112 3 0 0 1 0 500 99 99 99 99 99 99 99 99 1002020 1001020 3019 99 70 0 7000 0
2095 2095 1 604 15000 0 1100 1100 0 100 35 0 0 0 9 10 0 1300 500 102 3 0 0 1 0 500 99 99 99 99 99 99 99 99 1002020 1001020 3019 99 70 0 7000 0
2100 2100 1 231 33 0 6 5 0 0 36 0 0 0 1 6 0 1000 500 1 3 180 0 0 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
2101 2101 1 232 183 0 35 31 0 2 36 0 0 0 1 8 0 1000 500 12 3 600 0 0 0 500 0 1 0 0 1 1 99 3 1000000 1001000 0 0 0 0 7000 0
2102 2102 1 233 183 0 35 31 0 2 36 0 0 0 1 8 0 1000 500 12 3 600 0 0 0 500 0 1 0 0 1 1 99 3 1000000 1001000 0 0 0 0 7000 0
2130 2130 1 197 500 0 100 20 100 46 90 0 0 0 3 20 0 1000 500 120 3 6960 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
2131 2131 1 157 500 0 100 20 100 46 90 0 0 0 3 20 0 1000 500 120 3 6960 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
2132 2132 1 209 500 0 100 20 100 46 90 0 0 0 3 20 0 1000 500 120 3 6960 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3000 OddMonster 1 105 18205 0 2466 2166 712 58 100 0 0 0 1 18 0 2000 500 118 3 480 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3001 NorthMonster 1 105 14335 0 2070 1770 597 47 100 0 0 0 1 18 0 2000 500 108 3 600 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3002 SouthMonster 1 105 9937 0 1745 1445 452 41 99 0 0 0 1 18 0 2000 500 98 3 660 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3003 WestMonster 1 105 6813 0 1037 737 341 34 94 0 0 0 2 15 0 2000 250 88 3 810 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3004 EastMonster 1 105 4545 0 704 404 253 28 93 0 0 0 2 15 0 2000 250 78 3 930 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3005 FuryGhost 1 200 4545 0 754 354 253 28 93 0 0 0 2 15 0 2000 250 78 3 930 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3006 CrazyGhost 1 200 6813 0 1087 687 341 34 94 0 0 0 2 15 0 2000 250 88 3 810 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3007 RoaringGhost 1 200 9937 0 1795 1395 452 41 99 0 0 0 1 18 0 2000 500 98 3 660 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3008 ScaryGhost 1 200 14335 0 2120 1720 597 47 100 0 0 0 1 18 0 2000 500 108 3 600 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3009 BloodGhost 1 200 18205 0 2516 2116 712 58 100 0 0 0 1 18 0 2000 500 118 3 480 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3010 IronBird 1 205 4545 0 804 304 253 28 93 0 0 0 2 15 0 2000 250 78 3 930 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3011 CopperBird 1 205 6813 0 1137 637 341 34 94 0 0 0 2 15 0 2000 250 88 3 810 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3012 SilverBird 1 205 9937 0 1845 1345 452 41 99 0 0 0 1 18 0 2000 500 98 3 660 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3013 GoldenBird 1 205 14335 0 2170 1670 597 47 100 0 0 0 1 18 0 2000 500 108 3 600 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3014 FastBird 1 205 18205 0 2566 2066 712 58 100 0 0 0 1 18 0 2000 500 118 3 570 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3015 BrutalBandit 1 201 4545 0 854 254 253 28 93 0 0 0 2 15 0 2000 250 78 3 930 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3016 WildBandit 1 201 6813 0 1187 587 341 34 94 0 0 0 2 15 0 2000 250 88 3 810 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3017 CruelBandit 1 201 9937 0 1895 1295 452 41 99 0 0 0 1 18 0 2000 500 98 3 660 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3018 SingleEye 1 201 14335 0 2220 1620 597 47 100 0 0 0 1 18 0 2000 500 108 3 600 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3019 TyrantBandit 1 201 18205 0 2616 2016 712 58 100 0 0 0 1 18 0 2000 500 118 3 570 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3020 AberrantEvil 1 197 18205 0 3093 1275 712 58 100 0 0 0 1 18 0 2000 500 118 3 1080 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3021 CecropsBoss 1 204 14335 0 2651 1082 597 47 100 0 0 0 1 18 0 2000 500 108 3 1560 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3022 Minotaur 1 117 9937 0 2243 907 451 42 99 0 0 0 1 18 0 2000 500 98 3 1740 0 2 0 100 99 99 99 99 99 99 99 99 1002020 1002030 0 30 0 0 7000 0
3023 Jumpy 1 200 6813 0 1324 449 341 34 94 0 0 0 2 15 0 2000 250 88 3 1890 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3024 EvilMonkey 1 156 4545 0 869 254 302 28 93 0 0 0 2 15 0 2000 250 78 3 2070 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 30 0 0 7000 0
3025 Pan 1 201 1000 0 8000 8000 0 70 100 0 0 0 5 10 0 2000 500 1 67 0 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1001020 0 50 0 0 7000 0
3026 EvilHawk 1 205 1000 0 8000 8000 30000 6 65 0 0 0 10 10 0 8000 500 1 3 0 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1001020 3000 0 100 0 7000 0
3027 GlumMonster 1 105 1000 0 3000 3000 400 90 100 0 0 0 5 10 0 1000 500 1 3 0 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1001020 0 50 0 0 7000 0
3028 ShakeMonster 1 105 81 0 16 15 200 0 37 0 0 0 1 8 0 1000 500 7 3 360 0 0 0 500 99 0 99 99 0 0 99 1 1000000 1001000 0 10 0 0 7000 0
3029 IronEagle 1 205 1000 0 8000 8000 30000 6 65 0 0 0 10 10 0 8000 500 1 67 0 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1001020 3000 0 40 0 7000 0
3031 Cateran 1 211 817 0 89 81 0 6 75 0 0 0 1 8 0 1000 500 32 3 930 0 1 0 500 3 5 2 2 5 5 99 7 1000010 1001010 0 0 0 0 7000 0
3032 PoisonousRat 1 202 999 0 114 103 0 6 78 0 0 0 1 8 0 1000 500 37 3 1080 0 1 0 500 3 6 3 3 6 6 99 7 1000010 1001010 0 0 0 0 7000 0
3033 StoneBandit 1 105 8459 0 550 500 500 8 86 0 0 0 1 8 0 1000 500 77 3 3420 0 2 0 500 7 15 6 6 15 15 5 15 1000030 1001030 0 40 0 0 7000 0
3035 Cuckoo 1 900 5000 0 380 330 0 25 83 0 0 0 1 10 0 1000 500 70 35 3180 0 2 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3039 SugarplumFairy 1 130 799 0 60 53 0 6 50 0 0 0 1 8 0 1000 500 20 3 1200 0 2 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3050 HeresySnakeman 1 404 4771 0 350 315 0 3 83 0 0 0 1 8 0 1000 500 62 3 2670 0 1 0 500 6 12 6 6 12 12 3 13 1000030 1001030 0 0 0 0 7000 0
3100 FireSnakeSpirit 1 403 500 0 8000 8000 20000 69 100 0 0 0 5 5 0 1000 250 1 67 0 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 0 0 0 0 7000 0
3101 ToughSnake 1 403 500 0 1237 1237 0 65 75 0 0 0 5 10 0 2000 500 1 3 0 0 1 0 100 99 99 99 99 99 99 99 99 1002010 1001040 3000 99 50 0 7000 0
3102 SnakeKing 1 404 65535 0 8000 8000 65000 70 100 0 0 0 20 20 0 60000 500 120 3 0 0 3 0 100 99 99 99 99 99 99 99 99 1002020 1001020 3000 90 100 0 7000 0
3103 WaterSnake 1 203 47853 0 1704 1390 1000 70 70 0 0 0 15 15 0 2000 250 80 67 0 0 1 0 100 99 99 99 99 99 99 99 99 1002020 1001020 0 99 0 0 7000 0
3120 3120 1 240 65535 0 5000 5000 60000 80 100 0 0 0 10 10 0 3000 500 120 1 0 0 3 0 250 99 99 99 99 99 99 99 99 0 0 0 99 0 0 7000 0
3130 GanodermaL72 1 133 39796 0 437 393 716 50 30 0 0 0 2 15 0 1000 500 72 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
3131 GanodermaL70 1 133 26478 0 509 458 724 50 30 0 0 0 2 15 0 1000 500 72 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
3132 GanodermaL74 1 133 40000 0 76 76 716 50 30 0 0 0 9 8 0 1000 500 72 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 1001 90 70 0 7000 0
3133 GanodermaL76 1 133 45672 0 231 208 716 50 92 0 0 0 2 15 0 1000 500 72 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
3134 TitanL77 1 153 42549 0 439 394 908 50 30 0 0 0 2 15 0 1000 500 77 3 7920 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
3135 TitanL75 1 153 26719 0 543 488 916 50 30 0 0 0 2 15 0 1000 500 77 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
3136 TitanL79 1 153 50800 0 79 79 908 50 30 0 0 0 9 8 0 1000 500 77 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 1001 90 70 0 7000 0
3137 TitanL81 1 153 54312 0 231 231 908 50 92 0 0 0 2 15 0 1000 500 77 3 7920 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
3138 3138 1 141 65535 0 5000 5000 9000 80 100 0 0 0 10 10 0 3000 3000 130 65 0 0 6 0 3000 99 99 99 99 99 99 99 99 0 0 0 99 0 0 7000 0
3141 Slinger 1 145 30110 0 1353 1234 100 30 86 0 0 0 1 8 0 1000 500 105 3 5580 0 2 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3142 GoldGhost 1 308 56180 0 1750 1450 120 30 85 0 0 0 1 8 0 1000 500 108 3 12660 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3143 Gibbon 1 127 65535 0 2350 2250 3500 50 84 0 0 0 1 8 0 1000 500 110 3 17460 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 99 0 0 7000 0
3144 Bladeling 1 240 33140 0 1702 1300 100 35 87 0 0 0 1 9 0 1000 500 110 3 4800 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3145 AgileRat 1 442 58110 0 1800 1800 545 100 45 0 0 0 1 9 0 1000 500 112 3 7200 0 1 0 500 0 0 0 0 0 0 0 0 0 0 1000 98 70 0 7000 0
3146 NagaLord 1 162 65535 0 2550 2450 3600 52 86 0 0 0 1 9 0 1000 500 115 3 9600 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 99 0 0 7000 0
3147 BlueBird 1 332 38050 0 1980 1400 100 47 87 0 0 0 1 8 0 1000 1000 115 3 5280 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3148 FiendBat 1 606 60460 0 2328 1600 4000 130 40 0 0 0 2 18 0 1000 500 117 3 7680 0 3 0 100 0 0 0 0 0 0 0 0 0 0 1001 50 50 0 7000 0
3149 Talon 1 225 65535 0 2650 2550 3700 82 86 0 0 0 1 18 0 1000 1000 120 3 5280 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 99 0 0 7000 0
3155 Minotaur 1 117 60460 0 2328 1600 100 46 83 0 0 0 1 8 0 1000 500 120 3 5580 0 2 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7000 0
3156 Howler 1 130 65535 0 2550 2500 3800 84 79 0 0 0 1 8 0 1000 500 125 3 12660 0 1 0 500 0 0 0 0 0 0 0 0 0 0 0 99 0 0 7000 0
3160 3160 1 217 7358 0 496 448 0 25 83 0 0 0 1 8 0 1000 500 72 3 3180 0 2 0 500 6 14 6 6 14 14 4 15 1000030 1001030 0 0 0 0 7000 0
3161 3161 1 213 7358 0 496 448 0 25 83 0 0 0 1 8 0 1000 500 72 3 3180 0 2 0 500 6 14 6 6 14 14 4 15 1000030 1001030 0 0 0 0 7000 0
3162 3162 1 645 22074 0 521 471 0 3 83 0 0 0 2 15 0 1000 250 73 3 3180 0 2 0 100 6 14 6 6 14 14 4 6 1002010 1001020 0 0 0 0 7000 0
3163 3163 1 705 22074 0 521 471 0 3 83 0 0 0 2 15 0 1000 250 73 3 3180 0 2 0 100 6 14 6 6 14 14 4 6 1002010 1001020 0 0 0 0 7000 0
3164 3164 1 277 8459 0 589 532 0 25 86 0 0 0 1 8 0 1000 500 77 3 3420 0 2 0 500 7 15 6 6 15 15 5 15 1000030 1001030 0 0 0 0 7000 0
3165 3165 1 273 8459 0 589 532 0 25 86 0 0 0 1 8 0 1000 500 77 3 3420 0 2 0 500 7 15 6 6 15 15 5 15 1000030 1001030 0 0 0 0 7000 0
3166 3166 1 845 16918 0 619 559 0 8 86 0 0 0 2 15 0 1000 250 78 3 3420 0 2 0 100 7 15 6 6 15 15 5 7 1002010 1001020 0 0 0 0 7000 0
3167 3167 1 273 16918 0 619 559 0 8 86 0 0 0 2 15 0 1000 250 78 3 3420 0 2 0 100 7 15 6 6 15 15 5 7 1002010 1001020 0 0 0 0 7000 0
3168 3168 1 443 11673 0 691 624 0 28 87 0 0 0 1 12 0 1000 500 82 3 4200 0 1 0 500 7 16 7 7 16 16 6 17 1002000 1001040 0 0 0 0 7000 0
3169 3169 1 200 11673 0 691 624 0 28 87 0 0 0 1 12 0 1000 500 82 3 4200 0 1 0 500 7 16 7 7 16 16 6 17 1002000 1001040 0 0 0 0 7000 0
3170 3170 1 803 23346 0 726 656 0 7 87 0 0 0 2 15 0 1000 250 83 3 4200 0 1 0 100 7 16 7 7 16 16 6 7 1002020 1001020 0 0 100 0 7000 0
3171 3171 1 802 23346 0 726 656 0 7 87 0 0 0 2 15 0 1000 250 83 3 4200 0 1 0 100 7 16 7 7 16 16 6 7 1002020 1001020 0 0 100 0 7000 0
3172 3172 1 240 13422 0 810 731 0 28 85 0 0 0 1 8 0 1000 500 87 3 4470 0 1 0 500 8 17 7 7 17 17 7 17 1002000 1001040 0 0 0 0 7000 0
3173 3173 1 243 13422 0 810 731 0 28 85 0 0 0 1 8 0 1000 500 87 3 4470 0 1 0 500 8 17 7 7 17 17 7 17 1002000 1001040 0 0 0 0 7000 0
3174 3174 1 400 26844 0 845 768 0 11 91 0 0 0 2 15 0 1000 250 88 3 4470 0 1 0 100 8 17 7 7 17 17 7 8 1002020 1001020 0 0 0 0 7000 0
3175 3175 1 442 26844 0 845 768 0 11 91 0 0 0 2 15 0 1000 250 88 3 4470 0 1 0 100 8 17 7 7 17 17 7 8 1002020 1001020 0 0 0 0 7000 0
3176 3176 1 303 20697 0 1203 900 0 30 86 0 0 0 1 10 0 1000 1000 92 3 5010 0 1 0 500 8 19 8 8 19 19 8 19 1002010 1002030 0 0 0 0 7000 0
3177 3177 1 397 20697 0 1203 900 0 30 86 0 0 0 1 10 0 1000 1000 92 3 5010 0 1 0 500 8 19 8 8 19 19 8 19 1002010 1002030 0 0 0 0 7000 0
3178 3178 1 597 40000 0 1326 992 900 13 86 0 0 0 1 10 1000 1000 500 93 3 5010 0 1 0 300 8 19 8 8 19 19 8 8 1002020 1001020 0 60 0 0 7000 0
3179 3179 1 801 40000 0 1326 992 900 13 86 0 0 0 1 10 1000 1000 500 93 3 5010 0 1 0 300 8 19 8 8 19 19 8 8 1002020 1001020 0 60 0 0 7000 0
3180 3180 1 503 24472 0 1253 1134 0 30 86 0 0 0 1 10 0 1000 1000 97 3 5280 0 1 0 500 8 20 9 9 20 20 8 21 1002010 1002030 0 0 0 0 7000 0
3181 3181 1 797 24472 0 1253 1134 0 30 86 0 0 0 1 10 0 1000 1000 97 3 5280 0 1 0 500 8 20 9 9 20 20 8 21 1002010 1002030 0 0 0 0 7000 0
3182 3182 1 703 48944 0 1316 1191 0 13 86 0 0 0 2 18 0 1000 500 98 3 5280 0 3 0 100 8 20 9 9 20 20 8 9 1002020 1001020 0 0 0 0 7000 0
3183 3183 1 241 48944 0 1316 1191 0 13 86 0 0 0 2 18 0 1000 500 98 3 5280 0 3 0 100 8 20 9 9 20 20 8 9 1002020 1001020 0 0 0 0 7000 0
3184 3184 1 204 24472 0 1253 1134 0 30 86 0 0 0 1 10 0 1000 1000 102 3 5280 0 1 0 500 8 20 9 9 20 20 8 21 1002010 1002030 0 0 0 0 7000 0
3185 3185 1 188 24472 0 1253 1134 0 30 86 0 0 0 1 10 0 1000 1000 102 3 5280 0 1 0 500 8 20 9 9 20 20 8 21 1002010 1002030 0 0 0 0 7000 0
3186 3186 1 267 48944 0 1316 1191 0 13 86 0 0 0 2 18 0 1000 500 103 3 5280 0 3 0 100 8 20 9 9 20 20 8 9 1002020 1001020 0 0 0 0 7000 0
3187 3187 1 804 48944 0 1316 1191 0 13 86 0 0 0 2 18 0 1000 500 103 3 5280 0 3 0 100 8 20 9 9 20 20 8 9 1002020 1001020 0 0 0 0 7000 0
3188 3188 1 244 28140 0 1602 1200 0 30 85 0 0 0 1 10 0 1000 1000 107 3 5520 0 1 0 500 9 21 9 9 21 21 9 21 1002010 1002030 0 0 0 0 7000 0
3189 3189 1 548 28140 0 1602 1200 0 30 85 0 0 0 1 10 0 1000 1000 107 3 5520 0 1 0 500 9 21 9 9 21 21 9 21 1002010 1002030 0 0 0 0 7000 0
3190 3190 1 748 50000 0 1766 1323 900 13 89 0 0 0 1 10 1500 1000 500 108 3 5520 0 1 0 300 9 21 9 9 21 21 9 9 1002020 1001020 0 60 0 0 7000 0
3191 3191 1 548 50000 0 1766 1323 900 13 89 0 0 0 1 10 1500 1000 500 108 3 5520 0 1 0 300 9 21 9 9 21 21 9 9 1002020 1001020 0 60 0 0 7000 0
3192 3192 1 517 35050 0 1880 1300 0 33 86 0 0 0 1 10 0 1000 1000 112 3 5940 0 2 0 500 9 22 9 9 22 22 9 23 1002020 1002040 0 0 0 0 7000 0
3193 3193 1 331 35050 0 1880 1300 0 33 86 0 0 0 1 10 0 1000 1000 112 3 5940 0 2 0 500 9 22 9 9 22 22 9 23 1002020 1002040 0 0 0 0 7000 0
3194 3194 1 731 55000 0 1850 1386 1000 13 89 0 0 0 1 20 50000 1000 500 113 3 5520 0 2 0 100 9 21 9 9 21 21 9 9 1002020 1001020 0 70 0 0 7000 0
3195 3195 1 133 55000 0 1850 1386 1000 13 89 0 0 0 1 20 50000 1000 500 113 3 5520 0 2 0 100 9 21 9 9 21 21 9 9 1002020 1001020 0 70 0 0 7000 0
3196 3196 1 117 60460 0 2228 1500 0 33 86 0 0 0 1 10 0 1000 1000 117 3 8940 0 1 0 500 9 21 9 9 21 21 9 23 1002020 1002040 0 0 0 0 7000 0
3197 3197 1 531 60460 0 2228 1500 0 33 86 0 0 0 1 10 0 1000 1000 117 3 8940 0 1 0 500 9 21 9 9 21 21 9 23 1002020 1002040 0 0 0 0 7000 0
3198 3198 1 209 65535 0 2339 1575 0 19 86 0 0 0 1 18 0 1000 500 118 3 8940 0 1 0 100 9 21 9 9 21 21 9 9 1002020 1001020 0 0 0 0 7000 0
3199 3199 1 717 65535 0 2339 1575 0 19 86 0 0 0 1 18 0 1000 500 118 3 8940 0 1 0 100 9 21 9 9 21 21 9 9 1002020 1001020 0 0 0 0 7000 0
3320 KungFuBunny 1 222 3000 0 182 122 1300 100 35 0 0 0 1 8 0 1000 500 55 35 0 0 1 0 200 99 99 99 99 99 99 99 99 0 0 0 94 0 0 7000 0
3321 3321 1 223 65535 0 10 1 60000 100 35 0 0 0 1 8 0 1000 500 130 35 0 0 1 0 200 99 99 99 99 99 99 99 99 0 0 0 94 0 0 7000 0
3322 3322 1 224 3000 0 182 122 1300 100 35 0 0 0 1 8 0 1000 500 55 35 0 0 1 0 200 99 99 99 99 99 99 99 99 0 0 0 94 0 0 7000 0
3323 3323 0 645 35000 0 576 576 1605 100 65 0 0 0 4 4 0 1000 50 110 39 0 0 1 0 50 99 99 99 99 99 99 99 99 0 0 1001 0 100 1 7000 0
3324 GoldBirdmen 0 845 60000 0 746 746 1780 100 75 0 0 0 4 4 0 1000 50 120 39 0 0 1 0 50 99 99 99 99 99 99 99 99 0 0 1002 0 100 1 7000 0
3526 FireBat 1 548 50000 0 860 840 1968 65 100 0 0 0 1 9 0 1000 500 85 3 9600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 92 0 0 7000 0
3550 LifeApe 1 156 60000 0 780 760 1200 65 100 0 0 0 1 9 0 1000 500 77 3 0 0 1 0 1000 99 99 99 99 99 99 99 99 1002050 1001040 0 99 0 0 7000 0
3551 StrengthApe 1 156 35000 0 780 760 2000 65 100 0 0 0 1 9 0 1000 500 77 3 0 0 1 0 1000 99 99 99 99 99 99 99 99 1002050 1001040 0 99 0 0 7000 0
3552 DexterityApe 1 156 40000 0 780 760 1940 65 33 0 0 0 1 9 0 1000 500 77 3 0 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 99 0 0 7000 0
3553 ManaApe 1 156 40000 0 780 760 1940 65 100 0 0 0 1 9 0 1000 500 77 3 0 0 1 0 1000 99 99 99 99 99 99 99 99 1002050 1001040 0 80 0 0 7000 0
3560 StoneMonster 1 306 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3561 Turkey 1 304 3500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 2 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3562 3562 1 304 20000 0 500 498 800 0 37 0 0 0 1 10 0 2000 1000 10 3 3600 0 5 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 200 0 0 7000 0
3563 FireSnake 1 307 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3564 SandMonster 1 309 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3579 FishB 1 311 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3580 MysticLady 1 310 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3582 BlueCock 1 313 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3583 MagentaCock 1 314 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3584 Siren 1 310 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3585 BrownCock 1 312 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3586 FishA 1 311 500 0 20 19 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 0 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3600 ValeDemon 1 127 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3601 MudDemon 1 227 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3602 AbyssDemon 1 327 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 0 50 0 7000 0
3603 DemonLord 1 127 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3604 SingingSerpent 1 155 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3605 RoaringSerpent 1 355 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3606 CryingSerpent 1 255 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 0 50 0 7000 0
3607 SerpentSpirit 1 355 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 1002 1002 50 100 0 7000 0
3608 BlueFiend 1 326 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3609 RedFiend 1 426 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3610 WhiteFiend 1 226 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 5040 0 50 0 7000 0
