7020 1 18 0 0 2 0 1.1 0 0 0 2 95 0 3 37056 40 0 799 1
7020 9 40 0 0 2 0 1.45 0 0 0 4 135 0 3 0 0 0 799 1
7020 2 21 0 0 2 0 1.1 0 0 0 2 100 0 3 66011 50 0 799 1
7020 4 26 0 0 2 0 1.4 0 0 0 3 110 0 3 192800 70 0 799 1
7020 3 24 0 0 2 0 1.1 0 0 0 3 105 0 3 116140 60 0 799 1
7020 7 35 0 0 2 0 1.4 0 0 0 4 125 0 3 491200 100 0 799 1
7020 5 29 0 0 2 0 1.4 0 0 0 3 115 0 3 418030 80 0 799 1
7020 0 15 0 0 2 0 1.1 0 0 0 2 90 0 3 20243 30 0 799 1
7030 0 10 0 0 2 0 1.1 0 0 0 0 90 0 0 5000 30 0 799 1
7030 9 19 0 0 2 0 1.28 0 0 0 0 135 0 0 0 0 0 799 1
7030 3 13 0 0 2 0 1.16 0 0 0 0 105 0 0 29000 60 0 799 1
7030 6 16 0 0 2 0 1.22 0 0 0 0 120 0 0 113000 90 0 799 1
7030 5 15 0 0 2 0 1.2 0 0 0 0 115 0 0 104000 80 0 799 1
7030 2 12 0 0 2 0 1.14 0 0 0 0 100 0 0 16000 50 0 799 1
7030 7 17 0 0 2 0 1.24 0 0 0 0 125 0 0 122000 100 0 799 1
7030 1 11 0 0 2 0 1.12 0 0 0 0 95 0 0 9000 40 0 799 1
7030 8 18 0 0 2 0 1.26 0 0 0 0 130 0 0 130000 110 0 799 1
7030 4 14 0 0 2 0 1.18 0 0 0 0 110 0 0 48000 70 0 799 1
7040 3 29 0 0 2 0 0.96 0 0 0 3 105 0 4 116140 60 0 799 1
7040 5 35 0 0 2 0 1 0 0 0 3 115 0 4 418030 80 0 799 1
7040 8 43 0 0 2 0 1.06 0 0 0 4 130 0 4 520030 110 0 799 1
7040 2 26 0 0 2 0 0.94 0 0 0 3 100 0 4 66011 50 0 799 1
7040 4 32 0 0 2 0 0.98 0 0 0 3 110 0 4 192800 70 0 799 1
7040 0 20 0 0 2 0 0.9 0 0 0 3 90 0 4 20243 30 0 799 1
7040 7 41 0 0 2 0 1.04 0 0 0 4 125 0 4 491200 100 0 799 1
7040 9 45 0 0 2 0 1.08 0 0 0 4 135 0 4 0 0 0 799 1
7040 1 23 0 0 2 0 0.92 0 0 0 3 95 0 4 37056 40 0 799 1
7040 6 38 0 0 2 0 1.02 0 0 0 4 120 0 4 454350 90 0 799 1
8000 5 100 5 0 1 0 3 0 0 0 0 115 100 0 0 70 0 1200 0
8000 0 100 2 0 1 0 1.5 0 0 0 0 90 100 0 100000 56 0 1000 0
8000 1 100 2 0 1 0 1.79 0 0 0 0 95 100 0 150000 68 0 1100 0
8000 2 100 3 0 1 0 2.09 0 0 0 0 100 100 0 200000 78 0 1050 0
8000 4 100 4 0 1 0 2.7 0 0 0 0 110 100 0 300000 98 0 1400 0
8000 3 100 3 0 1 0 2.4 0 0 0 0 105 100 0 250000 88 0 1200 0
8001 2 100 2 0 1 0 0.6 0 0 0 14 180 0 4 200000 54 0 1000 0
8001 1 100 2 0 1 0 0.55 0 0 0 14 170 0 4 150000 48 0 1000 0
8001 0 100 2 0 1 0 0.5 0 0 0 14 170 0 4 100000 32 0 1000 0
8001 3 100 3 0 1 0 0.65 0 0 0 14 200 0 4 250000 66 0 1000 0
8001 5 100 3 0 1 0 0.72 0 0 0 14 240 0 4 0 0 0 1000 0
8001 4 100 3 0 1 0 0.68 0 0 0 14 220 0 4 300000 72 0 1000 0
8002 0 100 0 0 0 40 0 1 9 0 0 90 0 0 0 0 1 799 0
8003 1 100 0 0 0 60 0 0 9 0 0 95 100 0 0 0 1 799 0
8003 0 100 0 0 0 40 0 0 9 0 0 90 100 0 0 0 1 799 0
8030 0 100 0 0 1 0 1 1 0 0 8 90 0 1 0 0 0 799 0
9000 0 100 0 0 0 60 2 0 0 0 0 90 0 0 3000 83 1 799 0
9000 1 100 0 0 0 80 2.5 0 0 0 0 95 0 0 4000 93 1 799 0
9000 3 100 0 0 0 120 3.5 0 0 0 0 105 0 0 0 55 1 799 0
9000 2 100 0 0 0 100 3 0 0 0 0 100 0 0 5000 104 1 799 0
9876 0 0 0 0 0 65535 0 0 20 0 0 0 100 0 0 0 0 799 0
1000 1 100 0 16 0 0 1 0 0 6 0 95 0 0 113060 10 0 700 1
